b_id	r_id	score	text	title	name	url	publishedAtDate	lang_original	text_en	processed_text	processed_text_original	processed_text_ca	processed_text_es	nouns_verbs_en	nouns_verbs_ca	nouns_verbs_es	sent_score	center	radius	center1	radius1	consensus	new_score	centroid_left	centroid_right	new_score_right	new_score_left
0	96	5.0	Hem passat una nit. Habitació petitona però correcta, molt agradable i amb tot el necessari. L'atenció molt simpàtica i l'esmorzar excel.lent: suc de taronja expremut, croisant de mantega, torrades, melmelades, embotits i formatges. Amb ganes de tornar-hi. No hi vàrem sopar per la poca oferta vegetariana, però tenia bon aspecte. Ubicat a 10 minuts de la platja i a 3 minuts del centre de la població.	Hostal Totsompops	Carles Aguiló Collado	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-05-28T14:02:44.914Z	ca	We spent a night. Small but correct room, very pleasant and with everything you need. Very friendly service and an excellent breakfast of squeezed orange juice, butter croissants, toast, jams, cold meats and cheeses. Looking forward to going back there. We didn't have dinner there because of the limited vegetarian offer, but it looked good. Located 10 minutes from the beach and 3 minutes from the town center.	spend night small correct room pleasant need friendly service excellent breakfast squeeze orange_juice butter croissant toast jam cold meat cheese look forward go back dinner limited vegetarian offer look good locate minute minute town center	passar la nit habitació petita correcta necessitat agradable servei amable esmorzar excel·lent esprémer suc de taronja mantega croissant torrades melmelada carn freda formatge esperem tornar enrere sopar oferta vegetariana limitada semblar bé localitzar minut minut centre de la ciutat	passar la nit habitació petita correcta necessitat agradable servei amable esmorzar excel·lent esprémer suc de taronja mantega croissant torrades melmelada carn freda formatge esperem tornar enrere sopar oferta vegetariana limitada semblar bé localitzar minut minut centre de la ciutat	pasar la noche pequeño habitación correcta agradable necesitar servicio amable excelente desayuno exprimir zumo de naranja mantequilla croissant tostada mermelada carne fría queso esperamos volver cena oferta vegetariana limitada lucir bien localizar minuto minuto centro ciudad	spend night room pleasant need service breakfast squeeze orange_juice butter toast jam meat cheese look go dinner offer look minute minute town center	passar la nit habitació agradable necessitat servei esmorzar espremer suc de taronja mantega torrada melmelada carn formatge mirar anar sopar oferta mirar minut minut centre de la ciutat	pasar la noche habitación agradable necesitar servicio desayuno exprimir zumo de naranja mantequilla tostada mermelada carne queso mirar ir cenar oferta mirar minuto minuto centro ciudad	0.9042	0.9	0.1	0.9904200000000001	0.00958	0.7538112712975105	4.952100000000001	0.98084	1.0	5.0	4.9042
0	691	5.0	Sehr netter Empfang, schönes Zimmer und feines Frühstück. Ich kann das Hotel nur empfehlen. Danke für alles!	Hostal Totsompops	Zaira Esposito	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-05-23T06:48:56.758Z	de	Very nice welcome, nice room and delicious breakfast. I can only recommend the hotel. Thank you for everything!	nice welcome nice room delicious breakfast recommend hotel thank	netter Empfang, schönes Zimmer, leckeres Frühstück, Hotel empfehlen, danke	benvinguda agradable habitació agradable esmorzar deliciós recomanar hotel gràcies	agradable bienvenida bonita habitación delicioso desayuno recomendar hotel gracias	welcome room breakfast recommend hotel thank	benvinguda habitació esmorzar recomanar hotel gràcies	bienvenida habitación desayuno recomendar hotel gracias	0.946	0.9	0.1	0.9946	0.0054000000000000055	0.7538112712975105	4.973	0.9892000000000001	1.0	5.0	4.946000000000001
0	318	4.0	Vaig dinar amb un amic un menú molt correcte per 15 euros. Uns musclos a la plantxa bonísims en un ambient molt agradable i ple de cultura catalana. O sigui, alló que costa tant de trobar en pobles turístics.	Hostal Totsompops	Joan Ramon Anguera Gil	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-05-18T02:20:08.271Z	ca	I had lunch with a friend, a very decent menu for 15 euros. Delicious grilled mussels in a very pleasant atmosphere full of Catalan culture. That is, what costs so much to find in tourist towns.	friend grill mussel pleasant atmosphere full catalan culture cost much find tourist town	amic graella musclos ambient agradable ple cultura catalana costa molt trobar ciutat turística	amic graella musclos ambient agradable ple cultura catalana costa molt trobar ciutat turística	amigo parrilla mejillón ambiente agradable lleno cultura catalana cuesta mucho encontrar pueblo turístico	friend atmosphere catalan culture cost find tourist town	amic ambient cultura catalana cost trobar ciutat turística	ambiente amigo cultura catalana coste encontrar ciudad turística	0.7579	0.7	0.1	0.77579	0.02421	0.7538112712975105	3.8789499999999997	0.75158	0.7999999999999999	3.9999999999999996	3.7579000000000002
0	717	5.0	Ambiente familiar atención y trato exquisito	Hostal Totsompops	enric perich	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-05-12T15:57:40.246Z	es	Family atmosphere, exquisite attention and treatment	family atmosphere exquisite attention treatment	ambiente familiar atención exquisita trato	ambient familiar tracte d'atenció exquisida	ambiente familiar atención exquisita trato	family atmosphere attention treatment	ambient familiar tracte d'atenció	ambiente familiar atencion trato	0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	404	4.0	Very nice people operate this restaurant. We very much enjoyed our rice dish. The wine was good as well. Thank you for your hospitality!	Hostal Totsompops	Larry Imhoff	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-05-07T16:56:27.909Z	en	Very nice people operate this restaurant. We very much enjoyed our rice dish. The wine was good as well. Thank you for your hospitality!	nice people operate restaurant much enjoy rice dish wine good thank hospitality	nice people operate restaurant much enjoy rice dish wine good thank hospitality	gent agradable opera el restaurant gaudeix molt d'arròs plat de vi bo gràcies hospitalitat	gente agradable opera el restaurante disfruta mucho el plato de arroz vino bueno gracias hospitalidad	people operate restaurant enjoy rice dish wine thank hospitality	la gent opera un restaurant gaudeix d'un plat d'arròs vi gràcies a l'hospitalitat	la gente opera el restaurante disfruta del plato de arroz vino gracias a la hospitalidad	0.886	0.7	0.1	0.7886	0.0114	0.7538112712975105	3.9429999999999996	0.7772	0.7999999999999999	3.9999999999999996	3.886
0	142	5.0	Accueil top  , chambre nickel,  et petit déjeuner super sympa avec des produit catalan	Hostal Totsompops	Cyril monte	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-05-05T13:18:20.040Z	fr	Top welcome, perfect room, and super nice breakfast with Catalan products	top welcome perfect room super nice breakfast catalan product	top accueil chambre parfaite petit déjeuner super sympa produit catalan	excel·lent benvinguda habitació perfecta esmorzar molt agradable producte català	top bienvenida habitación perfecta desayuno super agradable producto catalán	room breakfast catalan product	esmorzar d'habitació producte català	desayuno en la habitación producto catalán	0.9349	0.9	0.1	0.99349	0.006510000000000005	0.7538112712975105	4.9674499999999995	0.98698	1.0	5.0	4.9349
0	420	5.0	Molt bon tracte, bon menjar i preu adequat	Hostal Totsompops	Lluis Company Ardila	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-05-01T23:49:20.764Z	ca	Very good service, good food and reasonable price	good service good food reasonable price	bon servei bon menjar preu raonable	bon servei bon menjar preu raonable	buen servicio buena comida precio razonable	service food price	preu del menjar del servei	servicio comida precio	0.7003	0.9	0.1	0.9700300000000001	0.029969999999999997	0.7538112712975105	4.85015	0.9400600000000001	1.0	5.0	4.7003
0	62	5.0	"Menús molt correctes i bon menjar.
Bon acolliment i tranquil·litat"	Hostal Totsompops	Anna Montmany	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-05-01T16:49:19.558Z	ca	Very correct menus and good food. Good welcome and tranquility	correct menu good food good welcome tranquility	menú correcte bon menjar bona benvinguda tranquil·litat	menú correcte bon menjar bona benvinguda tranquil·litat	menú correcto buena comida buena bienvenida tranquilidad	menu food welcome tranquility	menú menjar benvinguda tranquil·litat	menú comida bienvenido tranquilidad	0.891	0.9	0.1	0.9891000000000001	0.0109	0.7538112712975105	4.945500000000001	0.9782000000000001	1.0	5.0	4.891
0	53	5.0	"Fantàstic. Sols em estat al restaurant. Hi ha menú diari i carta els festius.
Tambe per nens."	Hostal Totsompops	Angel Sanglas	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-05-01T11:02:45.063Z	ca	fantastic I've only been to the restaurant. There is a daily menu and a menu on holidays. Also for children.	ve restaurant daily menu holiday also children	Ve restaurant menú diari de vacances també nens	Ve restaurant menú diari de vacances també nens	ve restaurante menú diario festivos también niños	ve restaurant holiday child	Ve restaurant de vacances nen	ve restaurante vacaciones niño	0.4019	0.9	0.1	0.9401900000000001	0.05981000000000001	0.7538112712975105	4.700950000000001	0.88038	1.0	5.0	4.4019
0	337	5.0	Excel.lent	Hostal Totsompops	Jordi Carulla	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-04-28T15:37:15.615Z	ca	Excel.lent	lent	prestat	prestat	prestado				0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	220	5.0	Todo correcto	Hostal Totsompops	Flora Pina	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-04-15T20:50:05.492Z	es	Everything correct	correct	correcto	correcte	correcto				0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	264	4.0	No esta mal ...	Hostal Totsompops	Isabel Luque	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-04-14T23:09:18.991Z	es	Not bad ...	bad	malo	dolent	malo				-0.5423	0.7	0.1	0.64577	0.045770000000000005	0.7538112712975105	3.2288499999999996	0.6	0.6915399999999999	3.4576999999999996	3.0
0	219	5.0	Habitaciones muy bien y trato excelente  Desayuno i Cena con muy buena comida.	Hostal Totsompops	Fina	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-04-12T16:23:07.735Z	es	Very good rooms and excellent service. Breakfast and dinner with very good food.	good room excellent service breakfast dinner good food	buena habitación excelente servicio desayuno cena buena comida	bona habitació excel·lent servei esmorzar sopar bon menjar	buena habitación excelente servicio desayuno cena buena comida	room service breakfast dinner food	servei d'habitacions esmorzar sopar menjar	servicio de habitaciones desayuno cena comida	0.8591	0.9	0.1	0.9859100000000001	0.014090000000000004	0.7538112712975105	4.929550000000001	0.97182	1.0	5.0	4.8591
0	492	5.0		Hostal Totsompops	Mireia Gallart	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-04-11T11:59:42.053Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	435	4.0	Hem dinat bé, ambient bo i tranquil, decoració per no perdre ni un detall.	Hostal Totsompops	M.Mercè Caselles Puig	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-03-21T15:28:38.326Z	ca	We had a good lunch, good and quiet atmosphere, decoration so as not to miss a single detail.	good lunch good quiet atmosphere decoration miss single detail	bon dinar bon ambient tranquil decoració falta un sol detall	bon dinar bon ambient tranquil decoració falta un sol detall	buen almuerzo buen ambiente tranquilo decoración falta un solo detalle	lunch atmosphere decoration miss detail	dinar ambient decoració falta detall	almuerzo ambiente decoración señorita detalle	0.6369	0.7	0.1	0.76369	0.03631	0.7538112712975105	3.81845	0.72738	0.7999999999999999	3.9999999999999996	3.6369000000000002
0	646	5.0		Hostal Totsompops	Sylvie Benejam	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-03-18T09:21:27.303Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	260	5.0		Hostal Totsompops	Isaac Dominguez	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-03-11T20:53:30.454Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	650	3.0		Hostal Totsompops	Sílvia Pérez Martínez	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-03-08T15:36:26.917Z	en									0.0	0.5	0.1	0.5	0.1	0.7538112712975105	2.5	0.4	0.6	3.0	2.0
0	123	4.0	Notre début en Espagne restaurant bien.	Hostal Totsompops	Catherine Brun	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-03-07T06:44:15.130Z	fr	Our start in Spain restaurant good.	start restaurant good	bon début de restaurant	començar bé el restaurant	empezar bien el restaurante	start restaurant	començar el restaurant	empezar restaurante	0.4404	0.7	0.1	0.7440399999999999	0.05596	0.7538112712975105	3.7201999999999997	0.6880799999999999	0.7999999999999999	3.9999999999999996	3.4403999999999995
0	372	4.0		Hostal Totsompops	Josep M Plana	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-03-04T13:57:27.528Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	89	5.0	"Ici nous sommes un établissement fier de sa Catalogne et qui revendique et met en valeur son terroir.
Sans doute la meilleure paella que j'ai mangée, petit déjeuner exceptionnel et que dire de l'accueil"	Hostal Totsompops	CLAUDE COLIN	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2023-03-04T08:40:26.506Z	fr	Here we are an establishment proud of its Catalonia and which claims and highlights its terroir. Without doubt the best paella I have eaten, exceptional breakfast and what can I say about the welcome	establishment proud claim highlight terroir doubt good paella eat exceptional breakfast say welcome	établissement fier de revendiquer mettre en valeur le terroir douter bonne paella manger petit déjeuner exceptionnel dire bienvenue	establiment orgullós reivindicació ressaltar terroir dubte bona paella menjar esmorzar excepcional dir benvinguts	establecimiento orgulloso reclamo resaltar terruño duda buena paella comer desayuno excepcional decir bienvenido	establishment claim highlight terroir paella eat breakfast say	establiment reivindicació ressaltar terroir paella esmorzar dir	establecimiento afirmar destacar terroir paella desayunar decir	0.8467	0.9	0.1	0.98467	0.01533	0.7538112712975105	4.92335	0.9693400000000001	1.0	5.0	4.8467
